Image Index,Method,Jaccard Index (IoU),F1 Score,Pixel Accuracy
0,LRP,0.5733187953085401,0.004625550346577473,0.0023182806948764865
0,saliency,0.36997770891099874,0.0032370160515325344,0.001621783616410639
0,rollout,0.294749250442047,0.0027356052508779767,0.0013705918556910484
0,CAM,0.0,0.0,0.0
1,LRP,0.7952915708293871,0.00803680688009735,0.004038494173451882
1,saliency,0.0,0.0,0.0
1,rollout,0.4351362683438155,0.007076158364669664,0.0035651150503643782
1,CAM,0.419393575502852,0.005726642002889966,0.0028794367269371957
2,LRP,0.0,0.0,0.0
2,saliency,0.001574728001527009,1.298858991735124e-05,6.494986460905495e-06
2,rollout,0.00482090751469531,4.484521026601274e-05,2.2437225955855347e-05
2,CAM,0.0,0.0,0.0
3,LRP,0.7724680574604779,0.007508559484161051,0.003771450321953076
3,saliency,0.1675736373844692,0.0013665291919515658,0.000683731765684419
3,rollout,0.4171968474029057,0.006154132765941949,0.0030968819716850463
3,CAM,0.0,0.0,0.0
4,LRP,0.29709874900186317,0.0023860152401860373,0.0011944922797830094
4,saliency,0.17496132026817948,0.001450868585947338,0.0007260912128944382
4,rollout,0.3266739951249821,0.0029200139400226573,0.001462883843812376
4,CAM,0.01639940743820984,0.00013502292447457412,6.752594772828158e-05
5,LRP,0.3417747246046909,0.0027580325072575486,0.0013809498234640916
5,saliency,0.44606158378340466,0.004166527443916162,0.0020889986684871293
5,rollout,0.1479399129256408,0.0016812188263087319,0.0008427275861315716
5,CAM,0.47181113460183227,0.003950057066213196,0.0019792847671938354
6,LRP,0.5283384301732925,0.00491881301250487,0.00246686650363676
6,saliency,0.6001602564102564,0.006388365422841841,0.0032084019102865905
6,rollout,0.4618941699836104,0.007453477163749333,0.0037557483272617543
6,CAM,0.0,0.0,0.0
7,LRP,0.45011356262167423,0.0036441039019460887,0.0018254406355125675
7,saliency,0.0,0.0,0.0
7,rollout,0.3746614684086783,0.004126613510307765,0.0020706859038085884
7,CAM,0.0,0.0,0.0
8,LRP,0.1692942193840218,0.0013361691269854186,0.0006685311988668856
8,saliency,0.017960486928756736,0.00014183938895591237,7.092472443774425e-05
8,rollout,0.12705707931801336,0.0010498155779051883,0.0005252807677802811
8,CAM,0.03968410229485244,0.00031760524941598016,0.00015883635818526921
9,LRP,0.6748378481495613,0.005637459183201886,0.002826984173283941
9,saliency,0.2545160420598544,0.0030075080175655674,0.0015087904223774079
9,rollout,0.36439709364029715,0.007068478008695645,0.0035669947300220124
9,CAM,0.05485982063504888,0.0005420090976107297,0.00027131056588831036
10,LRP,0.7836865767501605,0.007070065613360929,0.003549078030852139
10,saliency,0.47995606809445357,0.005065324722667676,0.0025421194877600145
10,rollout,0.43934901911310165,0.008029744062716164,0.00405168472133833
10,CAM,0.0,0.0,0.0
11,LRP,0.16429931175867624,0.0014761720569312989,0.0007389498350534882
11,saliency,0.0,0.0,0.0
11,rollout,0.25996932515337423,0.003996112598429322,0.002009390326870047
11,CAM,0.008702475212211997,8.030185599310194e-05,4.0174634526080914e-05
12,LRP,0.21840498179958484,0.0017403396466990659,0.0008709543212050744
12,saliency,0.0,0.0,0.0
12,rollout,0.48474842767295595,0.004425699778786787,0.002219134026673756
12,CAM,0.0,0.0,0.0
13,LRP,0.12416580310880829,0.0009780806110824321,0.0004892797428141172
13,saliency,0.025908883638021806,0.00020415197759162564,0.00010208640936699157
13,rollout,0.3497587516682065,0.00277849747957576,0.0013912335868533612
13,CAM,0.017410769804750655,0.00013719472234768917,6.860206709461835e-05
14,LRP,0.6135691137100183,0.005209549944294484,0.0026120302754373778
14,saliency,0.7662799129804206,0.006318220805284656,0.003169287394711996
14,rollout,0.5469837858044017,0.006980990130540221,0.0035108998052899238
14,CAM,0.0,0.0,0.0
15,LRP,0.7963450773789924,0.006674794543421008,0.003349020254060263
15,saliency,0.04830771560536079,0.00044141725381042373,0.00022086778189895056
15,rollout,0.4482571940199059,0.0073938194565844936,0.003726364897116464
15,CAM,0.0,0.0,0.0
16,LRP,0.8270763878823018,0.008095454287497871,0.004067422554307148
16,saliency,0.05655674846625767,0.000838010449564199,0.0004205712069823374
16,rollout,0.13157305884985454,0.001671417272306705,0.0008382910837478455
16,CAM,0.0,0.0,0.0
17,LRP,0.8145829125429206,0.007156111195641036,0.0035919642602673355
17,saliency,0.0,0.0,0.0
17,rollout,0.3502824858757062,0.0062991040783385915,0.0031751432154359166
17,CAM,0.0,0.0,0.0
18,LRP,0.06459867681937337,0.000551094294896148,0.00027567492412946653
18,saliency,0.310931317545621,0.0027995610033116174,0.0014023463531803297
18,rollout,0.2597145324325697,0.002716858497528897,0.0013618607604579346
18,CAM,0.0,0.0,0.0
19,LRP,0.1279682370008399,0.001029745577270394,0.0005151380191836661
19,saliency,0.09331709014966934,0.0008233762695956873,0.00041201820687094534
19,rollout,0.15142823694685084,0.0015870819991343746,0.0007951444245991314
19,CAM,0.1657717868809372,0.0013559898818277084,0.0006785007024749062
20,LRP,0.29674551341858296,0.002395107195111093,0.001199005936043999
20,saliency,0.4718450689401116,0.003967802648948594,0.00198821661227492
20,rollout,0.33605777121286723,0.004517980906477839,0.0022702834794189864
20,CAM,0.0,0.0,0.0
21,LRP,0.14289307648772717,0.0011258654667564562,0.000563249805130605
21,saliency,0.08068935226821157,0.000637320307638378,0.00031876452225229195
21,rollout,0.042123783895673776,0.0003362075915839392,0.0001681404361802525
21,CAM,0.012388119143941142,9.765714559069312e-05,4.8830957141292004e-05
22,LRP,0.21134534304331162,0.0017095084977050764,0.0008555175997843984
22,saliency,0.3161660608379568,0.0025606734419303073,0.0012820351699344367
22,rollout,0.3296661273716723,0.0034672039538562087,0.0017388077150496469
22,CAM,0.14211534212270752,0.0011965175417409128,0.0005987381968748628
23,LRP,0.6954793840039741,0.005662227884450107,0.002839151904766733
23,saliency,0.5910379165070854,0.006232051856228276,0.0031295565853114446
23,rollout,0.5737554484973618,0.008058318901284788,0.004057553665040914
23,CAM,0.5667095322295451,0.005697885980056995,0.0028598371543586054
24,LRP,0.6768914439175864,0.00549625592906351,0.0027557786616527018
24,saliency,0.5603765375944311,0.004827830493671906,0.002420424777031522
24,rollout,0.13699444372657965,0.0018049496684286008,0.0009056092421685558
24,CAM,0.09179184336728627,0.0007907946854909491,0.0003956594991251415
25,LRP,0.17014005226831067,0.001522113813827316,0.0007619334564110444
25,saliency,0.5271567686188452,0.004601675507945777,0.0023068068056052373
25,rollout,0.08434346281783842,0.0008963663310186191,0.0004489375544666886
25,CAM,0.4376827485380117,0.00429944867125494,0.0021561606476224317
26,LRP,0.5892544013467069,0.004783335022484693,0.0023974012980382746
26,saliency,0.05429336261926007,0.0004513147752241311,0.00022572841646807226
26,rollout,0.21240236482112804,0.0027981418109867145,0.001404595784899939
26,CAM,0.5860595540125517,0.004996428276664836,0.0025049861438138287
27,LRP,0.36359889674412704,0.002972650141316869,0.0014886897738733583
27,saliency,0.3238858546359435,0.002598291484645399,0.0013008674613095121
27,rollout,0.25006349367602987,0.0025499332798536237,0.0012780224530087266
27,CAM,0.0,0.0,0.0
28,LRP,0.7493400791904972,0.006305790581668225,0.0031632977599691703
28,saliency,0.03512501265310254,0.00032201307354518763,0.00016111321337286102
28,rollout,0.38280658591975775,0.007442761521171303,0.003756677260518209
28,CAM,0.3322237557846878,0.003786478514834307,0.0018999287294574848
29,LRP,0.6609338061465722,0.005319567689393948,0.002666887337305087
29,saliency,0.227078111946533,0.0020710140182743533,0.001037136102113907
29,rollout,0.11035628576702972,0.00142115152736941,0.0007128074980957619
29,CAM,0.0,0.0,0.0
30,LRP,0.14659827213822893,0.0011817554264106286,0.0005912516800789425
30,saliency,0.28513398414466357,0.002366172540573104,0.0011846810827364446
30,rollout,0.3329922825070159,0.0030939520042241367,0.0015504023682733042
30,CAM,0.004412862195398942,3.701307731895775e-05,1.8510641917756947e-05
31,LRP,0.7719856744926383,0.007876709200219654,0.003957770184117917
31,saliency,0.0,0.0,0.0
31,rollout,0.3174744691197925,0.007892944509597676,0.003995511807007701
31,CAM,0.7061769616026711,0.007726223394809609,0.0038833069822002348
32,LRP,0.6173901173901174,0.005066123950344593,0.0025394960983952273
32,saliency,0.37097581317764805,0.004969346572262489,0.002497386390816266
32,rollout,0.40540540540540543,0.007742516818559792,0.00390778086332761
32,CAM,0.4754771188179766,0.005183106027178311,0.0026018184656120898
33,LRP,0.47110195967054813,0.0044691616061634685,0.002241120972568814
33,saliency,0.17210223404913672,0.0018743314985418496,0.0009393455048551429
33,rollout,0.3838241226300928,0.006379862298232245,0.0032139059614155643
33,CAM,0.4412551690586232,0.004882548992032213,0.002450877735788895
34,LRP,0.8775494787732285,0.007189153580358765,0.0036076956306107244
34,saliency,0.46384257993987427,0.005248413678407565,0.002635353802303745
34,rollout,0.13793103448275862,0.0019081790904036968,0.0009577458315230674
34,CAM,0.0,0.0,0.0
35,LRP,0.04446648483345731,0.0003657459228337287,0.00018290945709889281
35,saliency,0.05822939781161527,0.0005171372207645884,0.00025872508708598037
35,rollout,0.32508748642452034,0.005456683272349058,0.0027477216213257468
35,CAM,0.7951726199372291,0.007206129781442506,0.003617731473957841
36,LRP,0.5413845713740822,0.004833235292364978,0.0024235131357399995
36,saliency,0.30999022846773067,0.002838190749253388,0.001421879745512979
36,rollout,0.5442366515661904,0.0059733079487577214,0.002999991249314085
36,CAM,0.3648566198901769,0.0035642936284845475,0.0017868473775795048
37,LRP,0.4179503235232728,0.003364383537707088,0.0016850263062361962
37,saliency,0.07849211457998069,0.0006563941487054047,0.0003283546068184997
37,rollout,0.023088943457601173,0.00024336653908411154,0.00012184968494956113
37,CAM,0.214924547438301,0.002347699184297911,0.0011769265840501119
38,LRP,0.14964946971058782,0.0012861269387977377,0.000643624024610018
38,saliency,0.08530124809194577,0.0007340257643043271,0.0003672329269546649
38,rollout,0.38928956312691704,0.0071972216517439775,0.00363058068416654
38,CAM,0.40809284818067754,0.004011819603798123,0.0020116633177600803
39,LRP,0.36688327316486163,0.00295703492653192,0.001480780356871563
39,saliency,0.0252399746625737,0.00020125070709707898,0.00010063555823398972
39,rollout,0.008425520967326988,7.630644941916327e-05,3.817545790150382e-05
39,CAM,0.0246609719608127,0.000198523737086973,9.927561825785472e-05
40,LRP,0.6536299834007979,0.005243744157150188,0.0026288293270770825
40,saliency,0.36595174262734587,0.003000776679865469,0.0015028072664613967
40,rollout,0.1448210293701981,0.0013186022348389403,0.0006601061299802378
40,CAM,0.020094770094770096,0.00016091314344177053,8.046361094684588e-05
41,LRP,0.40321295247682565,0.0032886859351116573,0.0016471370776844538
41,saliency,0.3131907736665065,0.0026759306351973665,0.0013400872864423295
41,rollout,0.32719245306991074,0.003519042148224747,0.0017650222653934839
41,CAM,0.004352387984300315,3.8366051525264644e-05,1.919061195263277e-05
42,LRP,0.74496336996337,0.007194159774904306,0.003612579860144829
42,saliency,0.5665989087407725,0.007787410744744674,0.003919734263332721
42,rollout,0.3730470048534007,0.00821430688949188,0.004152875557318712
42,CAM,0.20738349808351825,0.003029162317279706,0.0015217095251911018
43,LRP,0.2572473708276177,0.002035968536216066,0.0010190216160820666
43,saliency,0.011728395061728396,9.291393588594299e-05,4.645912629311235e-05
43,rollout,0.26913183279742764,0.002270871465690623,0.0011370259855945917
43,CAM,0.020168600435097897,0.00016118455069625388,8.060160312060426e-05
44,LRP,0.6129472112200507,0.005352294668768652,0.002684175223186042
44,saliency,0.274653157561453,0.00270713467016194,0.001356588981972522
44,rollout,0.2470049804818953,0.003118617950889557,0.0015652949791990637
44,CAM,0.5582913635515762,0.005090597786647315,0.0025530942085791814
45,LRP,0.7166666666666667,0.005878845520867372,0.0029480907753569887
45,saliency,0.631907237105158,0.006238362773189882,0.003131578613640399
45,rollout,0.37954383464005703,0.006698329112809454,0.0033764932660359653
45,CAM,0.0,0.0,0.0
46,LRP,0.5697816845594063,0.005038566569862644,0.002526545823994837
46,saliency,0.5233285509325681,0.005801361115484876,0.0029134511088782142
46,rollout,0.33743685528717576,0.005049056644521068,0.0025396450120049267
46,CAM,0.0,0.0,0.0
47,LRP,0.3601383937932481,0.002907173977224175,0.0014557441077326923
47,saliency,0.13975682651813612,0.0011617731735986975,0.0005813087824667665
47,rollout,0.08416220351951033,0.0008996644308078381,0.00045063791399003284
47,CAM,0.11901672925913281,0.0009842986575589394,0.0004924525919025876
48,LRP,0.7423669331253656,0.00622597564158159,0.003123295357137291
48,saliency,0.23305300713557595,0.0023948830162170177,0.0012002326312016188
48,rollout,0.19201011066243334,0.0020390676723972137,0.0010219039174077205
48,CAM,0.32136546486710027,0.002799808454845064,0.0014023494438916673
49,LRP,0.7484808454425363,0.00749132006420376,0.0037627739068298396
49,saliency,0.6685525695426685,0.007494694781461994,0.003766758489152639
49,rollout,0.5027685492801772,0.008371716873698505,0.0042210008739517225
49,CAM,0.519845644983462,0.007464429184889082,0.003757461130399441
50,LRP,0.13200605364784468,0.0010501024882592564,0.0005253270677601306
50,saliency,0.22496816610794937,0.0017962434919371864,0.00089894374888307
50,rollout,0.13498719872870132,0.0012684466330011197,0.0006350860538487762
50,CAM,0.21747003315480745,0.0017691598119590804,0.0008854445358352706
51,LRP,0.6906565656565656,0.005804655035756689,0.0029113998591239866
51,saliency,0.15887994256115698,0.001401758578079265,0.0007016622010631383
51,rollout,0.3104068907887125,0.00327157382415748,0.0016405713858621183
51,CAM,0.013601287958696497,0.00011096459255726509,5.5489747985948634e-05
52,LRP,0.7689568185190682,0.006627984239671594,0.003325696169224154
52,saliency,0.08102212527267061,0.0006672269662344662,0.00033372481821624083
52,rollout,0.45356420058466385,0.007702667610352711,0.003883401682743218
52,CAM,0.6599251973957612,0.00609310401059003,0.003057432757658022
53,LRP,0.2646101038549551,0.0021265113331418897,0.0010643873824868005
53,saliency,0.16733287974145264,0.0013919383599464165,0.0006965515300325229
53,rollout,0.29692617787855885,0.0033269139326871588,0.0016688914422227764
53,CAM,0.3479931682322801,0.0031671383518374523,0.0015869337907856588
54,LRP,0.044017272600640756,0.0004023731527124959,0.00020133565393204496
54,saliency,0.01012263099219621,9.634543105136845e-05,4.821011966516267e-05
54,rollout,0.25777988936776736,0.0032141347457021103,0.001613233784037778
54,CAM,0.6087744209959359,0.005265526219106114,0.002640512853731134
55,LRP,0.5898334794040315,0.004735918826223982,0.0023735847377141
55,saliency,0.055367656269572844,0.00044529436190510094,0.0002226967637592087
55,rollout,0.03845246520405756,0.00038281204130075574,0.00019162670245042015
55,CAM,0.005584527573604895,4.567724492323452e-05,2.28406937188932e-05
56,LRP,0.41123791409098115,0.004017216198462402,0.0020142640483174937
56,saliency,0.7284575792794289,0.006785506467496264,0.0034062761657325125
56,rollout,0.5282606377306175,0.007637704371423561,0.003845695495602507
56,CAM,0.16276610742986042,0.0017884882239785225,0.0008963067426411819
57,LRP,0.16226169844020796,0.0013046925733205873,0.000652772120128895
57,saliency,0.09533131889177342,0.0007805247914186874,0.0003904431372733578
57,rollout,0.30750833910252373,0.003395684263216959,0.0017033081863550234
57,CAM,0.020919985174813655,0.00017704105156808535,8.854692577449363e-05
58,LRP,0.7752970831832913,0.0063353979694652255,0.0031779246661124937
58,saliency,0.5868672348290379,0.00560429948952877,0.0028121115388087875
58,rollout,0.3358200346087291,0.0042775305722452285,0.002148383349524726
58,CAM,0.6491467576791808,0.006060491677792438,0.003041390513016625
59,LRP,0.7117774709015585,0.005766358593027682,0.002891526869908806
59,saliency,0.09003586065573771,0.0007508317357243176,0.00037559929592496135
59,rollout,0.3157028195101873,0.00407965377728335,0.0020489662871582175
59,CAM,0.1921370401572592,0.001824833092582675,0.0009138870493309337
60,LRP,0.7703516272576564,0.006442291906090954,0.0032318805672062042
60,saliency,0.1685767994663756,0.002029248181797279,0.0010176269086910462
60,rollout,0.48051274800885996,0.0074096817855618035,0.0037322748061201106
60,CAM,0.6933254176914596,0.005965790297545159,0.002992482006672411
61,LRP,0.2321190312537905,0.0018239432502980071,0.0009128040765661522
61,saliency,0.0426353454898314,0.00033526930558636716,0.00016766275888155504
61,rollout,0.37057557397959184,0.002951867603165741,0.0014781988329272805
61,CAM,0.02735212064852626,0.0002151003463783294,0.00010756174147308865
62,LRP,0.6535590611773759,0.005296223392994056,0.0026551428112313196
62,saliency,0.0,0.0,0.0
62,rollout,0.23184690377324427,0.0039884229517249264,0.002007379252433334
62,CAM,0.0,0.0,0.0
63,LRP,0.4576910117092073,0.003602644834967188,0.0018045730353461495
63,saliency,0.39472243281947605,0.0031077674704144036,0.0015563020476461087
63,rollout,0.22648800772881925,0.0017892509884101864,0.0008954362312231573
63,CAM,0.03334807048569444,0.00026301607876733795,0.00013152549983841627
64,LRP,0.08468244084682441,0.0007945157171778971,0.0003976360853684274
64,saliency,0.38359059169423004,0.0044217654653232975,0.002219426011247573
64,rollout,0.40156176053005205,0.00715649131611228,0.0036084943148140176
64,CAM,0.01051347038392941,0.00011889016035310378,5.9539092996342066e-05
65,LRP,0.47053653177073795,0.0037805631444233676,0.0018938615037124727
65,saliency,0.06272604391188397,0.0005060561689926977,0.0002530946607934554
65,rollout,0.11018095987411487,0.001030919638621589,0.0005160654673487988
65,CAM,0.5021204103084562,0.004075514550996152,0.002042003690140791
66,LRP,0.001835236541598695,1.5655073504918737e-05,7.829275400561679e-06
66,saliency,0.02379641524438735,0.000225418516421652,0.00011279956040068491
66,rollout,0.3509023094601213,0.0053675587721464385,0.002700810040030795
66,CAM,0.3759121688251923,0.003309457739156505,0.001658066545941173
67,LRP,0.7065801826406076,0.005738659147283356,0.002877606320932179
67,saliency,0.6829813473100046,0.006138165172822496,0.003079897283461775
67,rollout,0.1980707693734638,0.0029545019837913986,0.0014845097954706288
67,CAM,0.5634119688886032,0.0060664387512895076,0.0030465297020135945
68,LRP,0.012168424643902994,9.713278982847212e-05,4.856875372350989e-05
68,saliency,0.014571156721489738,0.00012161919622871579,6.082442055093761e-05
68,rollout,0.2619344218534502,0.002665895085312039,0.0013362081193792731
68,CAM,0.0004081743720917576,3.403737371708884e-06,1.702175948253851e-06
69,LRP,0.6095380029806259,0.004981365551847612,0.002496917811850447
69,saliency,0.2520265829255824,0.002214555875984871,0.0011088487155701831
69,rollout,0.40780383795309166,0.006105625469071077,0.003072709436974112
69,CAM,0.27328556806550663,0.002568816048397649,0.0012868557246764948
70,LRP,0.601063829787234,0.006023941762639715,0.003023702018179872
70,saliency,0.541904917497141,0.0065406711631726885,0.0032873220564741514
70,rollout,0.2405695584773497,0.008164156042547138,0.00415251112952267
70,CAM,0.0017096939647803042,1.978846134818787e-05,9.910527755424032e-06
71,LRP,0.7853662138216184,0.006488282114922561,0.003254973649921877
71,saliency,0.5886048526863085,0.004975200295911803,0.0024942455786888425
71,rollout,0.4621658928347346,0.00671751566827547,0.0033810476504641178
71,CAM,0.4375270746952163,0.004313761142103346,0.0021634543296933035
72,LRP,0.6267720828789531,0.005322732629346571,0.0026687453240366427
72,saliency,0.17372152986678127,0.0018729639335717493,0.0009385300541468576
72,rollout,0.26584622506847727,0.0078819052455675,0.003999635499768705
72,CAM,0.5333971750059852,0.005155736566853334,0.002586326481928508
73,LRP,0.7186968149769025,0.005971150214020083,0.002994712650432136
73,saliency,0.6081504702194357,0.006844740814665286,0.0034394619242953664
73,rollout,0.4245833552389464,0.008103767559542773,0.004090882842505063
73,CAM,0.3744871672550329,0.003963733604785968,0.0019882014805389266
74,LRP,0.5870881782945736,0.004849640629322667,0.002430753368050262
74,saliency,0.5632050134288272,0.006280734140048092,0.003154914264164266
74,rollout,0.4344778844454915,0.0073396996463970104,0.003699539425646128
74,CAM,0.4858076563958917,0.005198526667802356,0.0026092861097514984
75,LRP,0.3897742192930515,0.003167374287510765,0.0015863402899000208
75,saliency,0.13874397575396233,0.0011694100342081225,0.0005851856353429073
75,rollout,0.29217451523545707,0.002647364353951171,0.001326176291232798
75,CAM,0.03242617255356109,0.00025813989254507914,0.00012908660747403076
76,LRP,0.10664710933028049,0.0008539856435301779,0.0004271755898025262
76,saliency,0.0,0.0,0.0
76,rollout,0.1566875,0.0014351417674769798,0.0007185033234719444
76,CAM,0.0,0.0,0.0
77,LRP,0.2653901970881513,0.0021555465017617194,0.001078977991437456
77,saliency,0.2489565757925584,0.0021315266360997054,0.0010671775618256863
77,rollout,0.42127117100710254,0.0043877835547268445,0.0022013511111246458
77,CAM,0.37929440051787117,0.003117399959982663,0.0015612729694410746
78,LRP,0.707871608712266,0.0059145951615259176,0.002966247228900615
78,saliency,0.2900836320191159,0.003870272544975181,0.001943872677940808
78,rollout,0.2965643016825509,0.007964086566982612,0.004035857565691768
78,CAM,0.5953812084783296,0.0060032855388443196,0.003013483014731961
79,LRP,0.7426538343401249,0.00687476083229768,0.0034513235386831585
79,saliency,0.6601180731259612,0.006306479450266092,0.0031655966778602125
79,rollout,0.35157237119191354,0.004741962581716248,0.002383119038187716
79,CAM,0.0,0.0,0.0
80,LRP,0.5118060788746546,0.004225674889536192,0.00211735938525393
80,saliency,0.5417224453369032,0.005030901817123196,0.0025231649508694683
80,rollout,0.4357479533614488,0.007244049512346382,0.003650691298354383
80,CAM,0.5013004636435598,0.004593960905216524,0.002303375252719183
81,LRP,0.6496272630457934,0.005883764307011928,0.0029514938913753476
81,saliency,0.49711815561959655,0.005815927694652959,0.0029212531752751906
81,rollout,0.5155968806238752,0.0082514211380865,0.004158703278093625
81,CAM,0.4671982095397958,0.008012532176074194,0.004040159670981009
82,LRP,0.6026974774443012,0.004870292609992153,0.002441148064868574
82,saliency,0.3967033870437356,0.0035905079781935515,0.0017993981497018716
82,rollout,0.178408580052662,0.002065980485483103,0.0010358984685259142
82,CAM,0.0006058770069675856,5.219028653026487e-06,2.6102553202596833e-06
83,LRP,0.6459155558865143,0.006096821660937571,0.0030597814411591753
83,saliency,0.0022458825486607885,1.904518045837517e-05,9.52433697386416e-06
83,rollout,0.49075649313825565,0.006073830661264275,0.003052726376734091
83,CAM,0.4350097975179621,0.005145600620337765,0.0025842700989084757
84,LRP,0.00683115823817292,5.730493602908867e-05,2.86578849497129e-05
84,saliency,0.07259786476868327,0.0006105064831042973,0.0003053989530461942
84,rollout,0.37871355534061074,0.004668189374429411,0.0023445999455500187
84,CAM,0.3683978657790396,0.003212847976708346,0.0016095465830711884
85,LRP,0.469583528310716,0.003971011811633165,0.0019897281646666116
85,saliency,0.3850608977088834,0.0044644113538838456,0.0022410465950318263
85,rollout,0.46606126788895913,0.007971111723845067,0.0040196077945395
85,CAM,0.0003096934035305048,2.972093527820529e-06,1.487091303936182e-06
86,LRP,0.0,0.0,0.0
86,saliency,0.0,0.0,0.0
86,rollout,0.3359395883453622,0.007319303333944853,0.0036983140925851265
86,CAM,0.0,0.0,0.0
87,LRP,0.705710102489019,0.005881035403867993,0.002949251716973232
87,saliency,0.633890214797136,0.006931522507874951,0.003482459644463947
87,rollout,0.36101364522417156,0.008005415326307126,0.004047135580790179
87,CAM,0.0066139468008626886,8.026081274541706e-05,4.0209122400939144e-05
88,LRP,0.36033695863274423,0.0028831954266689266,0.0014437225885538466
88,saliency,0.01254861671681221,9.979016831469579e-05,4.9897573800991944e-05
88,rollout,0.21247799062347525,0.0019453577066299193,0.0009742185169410044
88,CAM,0.018873898007890508,0.00015074863229656203,7.538132494301901e-05
89,LRP,0.5234972237869155,0.004201393715734108,0.002105121799684175
89,saliency,0.020888674233276987,0.00016792967144187683,8.397188640658573e-05
89,rollout,0.19573566008172294,0.0020569149762200483,0.0010307993994149473
89,CAM,0.0,0.0,0.0
90,LRP,0.44547255447729384,0.003559078193739268,0.0017827800209016282
90,saliency,0.29932375734241573,0.002430966601870289,0.0012170873117644213
90,rollout,0.18919666313315206,0.001645804771470686,0.0008239022781650643
90,CAM,7.476635514018692e-05,6.020828453953607e-07,3.010605157728615e-07
91,LRP,0.05960523744381473,0.0004908708088384105,0.00024549565774524714
91,saliency,0.06048109965635739,0.0005661714944715846,0.00028332613615189177
91,rollout,0.3901345291479821,0.0062579048007240946,0.0031511983608939103
91,CAM,0.22217033993276056,0.0019126700117622372,0.0009574330652064639
92,LRP,0.39451460245247993,0.0032337529311176763,0.0016196834312685957
92,saliency,0.015787075504569942,0.0001264388999042907,6.322443773723924e-05
92,rollout,0.3342453884214607,0.003139855961597756,0.0015735263714604245
92,CAM,0.03487339558162689,0.0002781917621323055,0.0001391152314218371
93,LRP,0.1655654089143917,0.0013120280915939373,0.0006564446827291277
93,saliency,0.27557864094294926,0.0022164248419999652,0.0011095098645952138
93,rollout,0.21503917251267346,0.0019272838709699625,0.0009650759478806132
93,CAM,0.0,0.0,0.0
94,LRP,0.04562689585439838,0.0004983479283013997,0.00024956792257172487
94,saliency,0.0,0.0,0.0
94,rollout,0.33200916730328495,0.0059617956720052125,0.0030044936052540617
94,CAM,0.14223826714801444,0.0016303380813596634,0.0008171448323539578
95,LRP,0.7338939566704675,0.005968644043237604,0.002993336643114512
95,saliency,0.12514764609933068,0.0012912121551520526,0.0006467444193950076
95,rollout,0.08495082252589434,0.0011311679656940863,0.000567391059172609
95,CAM,0.0,0.0,0.0
96,LRP,0.8421870584910992,0.007157793872107118,0.003592322878775826
96,saliency,0.5411358237961563,0.006013803430699675,0.00302041977326362
96,rollout,0.45636825755436317,0.007726576722492299,0.0038954496038260257
96,CAM,0.37129451908722544,0.004181532804377039,0.0020983842080015812
97,LRP,0.6743115281035531,0.005590404555293833,0.0028032296730636785
97,saliency,0.44531492398386596,0.004135778300383141,0.002073349852236354
97,rollout,0.09934021001765635,0.0015374171966369538,0.0007721341202022861
97,CAM,0.0,0.0,0.0
98,LRP,0.22031849257962313,0.0017788467687593443,0.0008902256591501974
98,saliency,0.0,0.0,0.0
98,rollout,0.2683442444080742,0.002645388377131542,0.0013256529683088086
98,CAM,0.012253233492171545,0.00010306399836444844,5.154381299904644e-05
99,LRP,0.7556142668428005,0.006093453943434114,0.0030560378847671664
99,saliency,0.021023921813739417,0.0001796524211198415,8.985489648473074e-05
99,rollout,0.15308801964328342,0.0021712695905205144,0.0010901584603242062
99,CAM,0.024095083738519717,0.00021650212181787996,0.0001083115779248376
100,LRP,0.6487221315932572,0.006600867020840038,0.0033144781294452345
100,saliency,0.5559926567007606,0.0078000465427305495,0.003926623992413466
100,rollout,0.3105641592920354,0.008210092089378878,0.004159998814604078
100,CAM,0.3754856941010244,0.005867584676569864,0.0029533028093883355
101,LRP,0.7054163596168017,0.00645969984074284,0.0032418025743078892
